alt,lat,lon,sats,signal,speed,ts,veh_id,dev_id,date,task_id,next_task_id,line_id,route_id,driver_id,car_no,course_no,pt,primary_veh_id,prev_stop_id,prev_stop_dev,cur_stop_id,cur_stop_dev,seg_fraction,status,in_depot
561.6,42.686641,23.324344,9,31,0.0,1738074327138,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,1.0,on task,False
561.8,42.686612,23.324223,10,31,0.0,1738074332137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.0,on task,False
564.2,42.686835,23.325133,10,31,24.8,1738074362137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.146,on task,False
565.0,42.686894,23.325373,9,31,28.5,1738074367137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.225,on task,False
563.4,42.687039,23.32596,10,31,30.9,1738074372139,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.307,on task,False
562.8,42.68723,23.32673,10,31,35.2,1738074377137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.401,on task,False
561.1,42.687323,23.327107,10,31,35.7,1738074382139,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.5,on task,False
560.8,42.687433,23.327561,10,31,34.8,1738074387137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.595,on task,False
558.6,42.688242,23.329052,10,31,18.1,1738074417137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.853,on task,False
555.4,42.688372,23.329215,10,31,20.6,1738074422140,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1806,0,A0927,0,0.904,on task,False
555.7,42.688595,23.329493,10,31,18.7,1738074427139,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
555.6,42.688834,23.329788,10,31,0.0,1738074432137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
552.6,42.688672,23.329587,10,31,0.0,1738074437138,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
552.3,42.688834,23.329788,10,31,0.0,1738074442137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
552.4,42.688616,23.329519,10,31,0.0,1738074447141,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
552.4,42.688834,23.329788,10,31,0.0,1738074452137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,1.0,on task,False
553.5,42.688593,23.32949,10,31,16.5,1738074457137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.0,on task,False
554.2,42.688858,23.329818,10,31,26.9,1738074462140,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.12,on task,False
556.3,42.68906,23.330066,10,31,29.6,1738074467137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.257,on task,False
556.9,42.689463,23.330561,10,31,30.2,1738074472138,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.402,on task,False
557.6,42.689667,23.330811,10,31,28.5,1738074477137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.531,on task,False
559.2,42.690096,23.331338,10,31,30.0,1738074482137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.661,on task,False
557.3,42.690319,23.331612,10,31,27.8,1738074487137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A0927,0,A1903,0,0.795,on task,False
556.2,42.690402,23.331714,10,31,21.3,1738074492138,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1903,0,A1700,0,0.0,on task,False
552.7,42.690638,23.332004,10,31,17.8,1738074522137,A2044,0040E11A,2025-01-28,9759846,9761076,A57,A141,13436,4,17,1_1,A2044,A1903,0,A1700,0,0.01,on task,False
555.3,42.692732,23.334332,9,31,0.0,1738074607137,A2044,0040E11A,2025-01-28,9766043,9761076,A57,A140,13436,4,-1,,A2044,A1289,-1,A1700,0,1.0,on break,False
556.2,42.692785,23.334614,10,31,14.1,1738074637137,A2044,0040E11A,2025-01-28,9766043,9761076,A57,A140,13436,4,-1,,A2044,A1289,-1,A1700,0,1.0,on break,False
556.1,42.692712,23.334805,9,31,20.6,1738074642155,A2044,0040E11A,2025-01-28,9766043,9761076,A57,A140,13436,4,-1,,A2044,A1289,-1,A1700,0,1.0,on break,False
553.7,42.692586,23.334952,9,31,25.0,1738074647137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
553.4,42.69224,23.335359,9,31,17.2,1738074652137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
552.2,42.692117,23.335504,9,31,0.0,1738074657140,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,1.0,on task,False
549.4,42.692366,23.335211,9,31,0.0,1738074662139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
548.2,42.692224,23.335378,9,31,0.0,1738074667137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
548.2,42.69238020644463,23.335391522932028,9,31,0.0,1738074672137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
546.9,42.691094,23.336733,9,31,11.9,1738074702139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.615,on task,False
546.5,42.690901,23.336976,9,31,0.0,1738074707137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.645,on task,False
544.2,42.69089,23.336989,9,31,0.0,1738074712139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.649,on task,False
544.2,42.69089,23.336989,9,31,0.0,1738074717138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.648,on task,False
544.3,42.69089,23.336989,9,31,0.0,1738074722137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.649,on task,False
544.3,42.69089,23.336989,9,31,0.0,1738074727137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.649,on task,False
544.3,42.691073,23.336759,9,31,0.0,1738074732138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.649,on task,False
544.3,42.69089,23.336989,9,31,0.0,1738074737137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.649,on task,False
544.3,42.691132,23.336687,9,31,0.0,1738074742139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.648,on task,False
544.2,42.69089,23.336989,8,31,0.0,1738074747139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.648,on task,False
544.2,42.691093,23.336735,9,31,0.0,1738074752138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.648,on task,False
544.2,42.690881,23.337,9,31,0.0,1738074757139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,1.0,on task,False
544.3,42.691104,23.336721,9,31,0.0,1738074762143,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.0,on task,False
543.3,42.690968,23.336892,9,31,4.6,1738074767137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.669,on task,False
543.8,42.690945,23.336921,9,31,3.7,1738074772137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.684,on task,False
544.6,42.690807,23.337092,9,31,14.1,1738074777138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,0,0.719,on task,False
545.8,42.69091694484146,23.33720718728929,9,31,12.6,1738074782137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,1,0.767,on task,False
545.8,42.690636,23.337067,9,31,20.2,1738074787137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1700,0,A1289,1,0.837,on task,False
546.5,42.690377,23.336621,9,31,20.9,1738074792139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
544.9,42.690366,23.336602,9,31,2.0,1738074797137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
546.2,42.69032190219744,23.336637842468463,9,31,0.0,1738074802137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
548.4,42.690211,23.336355,10,31,0.0,1738074807137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
548.7,42.69028,23.336126,10,31,0.0,1738074812138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
548.3,42.69028,23.336126,10,31,18.9,1738074817137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.019,on task,False
545.8,42.688705,23.333982,10,31,28.0,1738074847137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.386,on task,False
548.1,42.688463,23.3336,10,31,25.0,1738074852139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.443,on task,False
549.2,42.687569,23.331707,9,31,19.1,1738074882140,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,1.0,on task,False
551.2,42.687256,23.331728,10,31,11.5,1738074887137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.0,on task,False
553.9,42.687063,23.33142,9,31,0.0,1738074892138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.795,on task,False
553.7,42.687011,23.331336,9,31,4.4,1738074897138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.796,on task,False
553.0,42.686837,23.331059,8,31,16.5,1738074902137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.821,on task,False
552.4,42.686813,23.331021,8,31,22.6,1738074907139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.864,on task,False
552.3,42.686551,23.330576,9,31,22.8,1738074912140,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1289,1,A1914,0,0.911,on task,False
554.1,42.686474,23.330382,9,31,22.8,1738074917137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.0,on task,False
559.8,42.685518,23.327468,9,31,33.3,1738074972141,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.556,on task,False
559.0,42.685406,23.327121,7,31,29.1,1738074977137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.652,on task,False
556.5,42.685296,23.326785,9,31,23.9,1738074982137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.739,on task,False
555.7,42.685093,23.326164,9,31,21.3,1738074987138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.817,on task,False
553.7,42.684989,23.325842,9,31,22.4,1738074992138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1914,0,A1808,0,0.883,on task,False
556.0,42.684948,23.325715,9,31,19.3,1738074997137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.0,on task,False
553.6,42.684874,23.325488,9,31,0.0,1738075002141,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.0,on task,False
553.4,42.684701,23.324957,8,31,0.0,1738075007138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,1.0,on task,False
554.7,42.684829,23.32535,8,31,0.0,1738075012139,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.0,on task,False
559.4,42.684461,23.32422,9,31,0.0,1738075042137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.177,on task,False
559.7,42.683977,23.322732,9,31,1.9,1738075072138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.431,on task,False
559.5,42.68395,23.322649,9,31,0.0,1738075077138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.432,on task,False
560.2,42.683881,23.322437,9,31,0.0,1738075082137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.432,on task,False
558.0,42.683862,23.322379,9,31,6.1,1738075087138,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.445,on task,False
559.2,42.683862,23.322379,9,31,5.0,1738075092137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.46,on task,False
559.7,42.68404207802929,23.322424348186857,9,31,7.4,1738075097137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.477,on task,False
559.6,42.683583202018035,23.322376358185195,9,31,0.0,1738075102137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.485,on task,False
559.9,42.68360632164277,23.322481140662177,9,31,0.0,1738075107137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.487,on task,False
559.2,42.683862,23.322379,8,31,0.0,1738075112137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.487,on task,False
559.3,42.683843,23.322321,8,31,0.0,1738075117137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.487,on task,False
558.6,42.68396745450589,23.32223523907729,9,31,8.9,1738075122137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.491,on task,False
558.6,42.683748,23.322032,9,31,24.1,1738075127137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A1808,0,A0397,0,0.538,on task,False
564.4,42.682415,23.320689,9,31,20.7,1738075157137,A2044,0040E11A,2025-01-28,9761076,9766043,A57,A140,13436,4,18,1_1,A2044,A0397,0,A2329,0,1.0,on task,False
549.4,42.69333070472114,23.33928227354764,8,31,18.1,1738075089972,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.473,on task,False
551.9,42.693352466450406,23.339431405516315,8,31,17.4,1738075094968,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.513,on task,False
552.8,42.69330776153122,23.340204045528026,9,31,19.4,1738075099968,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.55,on task,False
554.5,42.69350924862214,23.34044877300774,9,27,19.8,1738075104969,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.591,on task,False
554.4,42.693169217582586,23.341603172727595,9,29,23.1,1738075134975,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.779,on task,False
553.8,42.69273225034296,23.342373622001897,9,29,24.6,1738075139968,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.827,on task,False
551.9,42.692993123256734,23.342579752959352,9,31,22.8,1738075144968,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.874,on task,False
550.1,42.69295374965649,23.342890057494575,9,27,24.3,1738075149969,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A1697,0,A0441,0,0.919,on task,False
545.9,42.69264231982494,23.343414542004787,7,24,0.0,1738075179969,A2317,0040EDF8,2025-01-28,9765221,9761703,A58,A96,11011,4,18,1_1,A2317,A0441,0,A1287,0,0.0,on task,False
591.0,42.65154199039222,23.35689923674795,9,30,0.0,1738073409968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.098,on task,False
592.6,42.65147557369237,23.35679947274946,8,30,0.0,1738073414968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.098,on task,False
592.5,42.65127547144638,23.356758571962946,8,31,0.0,1738073419968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.1,on task,False
592.6,42.65113087929578,23.357004551261856,9,31,0.0,1738073424968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.1,on task,False
598.8,42.65093096956125,23.35802136091207,8,31,0.0,1738073454975,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.312,on task,False
598.8,42.65096020592901,23.358117320467063,8,31,0.0,1738073459969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,1,0.312,on task,False
598.4,42.651109,23.357952,7,31,0.0,1738073464974,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.0,on task,False
598.4,42.651109,23.357952,7,31,0.0,1738073469968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.4,42.651109,23.357952,7,31,0.0,1738073474969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651109,23.357952,7,31,0.0,1738073479969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651109,23.357952,7,31,0.0,1738073484968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651144,23.358067,7,31,0.0,1738073489968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651144,23.358067,7,31,0.0,1738073494974,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651144,23.358067,7,31,0.0,1738073499968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651055,23.358477,8,31,0.0,1738073504969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651027,23.358575,7,31,0.0,1738073509969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.5,42.651027,23.358575,7,31,0.0,1738073514975,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.311,on task,False
598.9,42.651027,23.358575,8,31,5.0,1738073519969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,2,0.313,on task,False
598.3,42.651027,23.358575,9,31,20.2,1738073524968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.352,on task,False
594.2,42.651081,23.358784,8,31,17.0,1738073529969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.393,on task,False
595.5,42.651483,23.35917,7,31,24.3,1738073534968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,1.0,on task,False
594.8,42.651496,23.359181,9,31,29.6,1738073539969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.0,on task,False
592.2,42.651848,23.359462,9,31,33.3,1738073544975,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.602,on task,False
590.4,42.652527,23.359709,8,31,36.1,1738073549969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.691,on task,False
589.5,42.652806,23.359758,8,31,31.7,1738073554968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.779,on task,False
590.3,42.652883,23.359767,9,31,29.3,1738073559969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.852,on task,False
588.5,42.653277,23.359815,7,31,24.4,1738073564968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0801,2,A0614,3,0.918,on task,False
593.7,42.653948,23.359657,9,30,21.1,1738073594968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.036,on task,False
594.0,42.65409697304776,23.35981628588069,9,30,30.7,1738073599968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.126,on task,False
596.1,42.654695,23.35944,7,30,38.2,1738073604975,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.241,on task,False
598.5,42.654983,23.359371,8,27,37.2,1738073609968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.36,on task,False
598.3,42.65551,23.359253,9,27,37.4,1738073614968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.477,on task,False
596.8,42.656345,23.35918,9,27,43.2,1738073619969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.606,on task,False
595.5,42.656546,23.35917,9,31,38.2,1738073624970,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.744,on task,False
592.3,42.657121,23.359141,9,31,31.7,1738073629968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0614,3,A1743,2,0.855,on task,False
595.0,42.657262,23.359206,9,31,21.1,1738073634975,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,2,A0761,1,1.0,on task,False
594.8,42.65779,23.359113,9,31,11.3,1738073639971,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,2,A0761,1,0.0,on task,False
592.2,42.65779,23.359113,9,31,0.0,1738073644974,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,3,A0761,2,0.006,on task,False
589.5,42.65742,23.359137,9,31,0.0,1738073649969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,3,A0761,2,0.006,on task,False
589.7,42.65746582691787,23.35913709330044,9,31,0.0,1738073654970,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,3,A0761,2,0.005,on task,False
591.4,42.659501,23.358997,9,31,49.8,1738073684969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,3,A0761,2,0.395,on task,False
588.6,42.660239,23.358981,9,31,45.9,1738073689969,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A1743,3,A0761,2,0.518,on task,False
584.9,42.662056,23.358781,9,31,0.0,1738073719970,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0761,3,A2351,1,0.0,on task,False
584.7,42.662056,23.358781,9,31,0.0,1738073724968,A2317,0040EDF8,2025-01-28,9765220,9765221,A58,A97,11011,4,17,1_1,A2317,A0761,3,A2351,1,0.0,on task,False
